index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
181,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Alaskan King Coward,7,32,1980-12-27,8,TV Series (segmented),Alaskan Monster,male,animal,Beast,snowmonster,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Snow,Alaska,0,NA,NA,NA,NA,0,Food,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
182,Scooby-Doo and Scrappy-Doo (second series),ABC,1,"Et Tu, Scoob?",6.7,29,1981-01-03,8,TV Series (segmented),Rocky Maximus,male,ancient,Gladiator,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,Italy,1,NA,NA,NA,NA,0,Competition,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
183,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Soggy Bog Scooby,6.7,29,1981-01-03,8,TV Series (segmented),Swamp Monster,male,animal,Beast,swampmonster,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Swamp,United States,0,NA,NA,NA,NA,0,Food,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
184,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby Gumbo,7,32,1981-01-03,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,Louisiana,1,FALSE,FALSE,Cheft,Male,1,Trespassing,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
185,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Way Out Scooby,7,32,1981-01-10,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Desert,Mars,2,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
186,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Strongman Scooby,7,32,1981-01-10,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Coast,United States,1,FALSE,FALSE,Bulldog,Male,1,Bully,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
187,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Moonlight Madness,7,32,1981-01-10,8,TV Series (segmented),Shaggy,male,animal,Werewolf,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,Austria,1,FALSE,FALSE,Adolf,Male,1,Loneliness,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
188,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Dog Tag Scooby,7.1,31,1981-01-17,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,1,FALSE,FALSE,Sergent,Male,1,Training,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
189,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby at the Center of the World,7.1,31,1981-01-17,8,TV Series (segmented),"Rock Monsters,Rock Monsters",male,possessed object,"Rock,Rock",cavemonster,TRUE,2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Cave,United States,0,NA,NA,NA,NA,0,Trespassing,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
190,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Trip to Ahz,7.1,31,1981-01-17,8,TV Series (segmented),Wicked Witch of the North by Southeast,female,magician,Witch,human,FALSE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,0,NA,NA,NA,NA,0,Imagination,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
191,Scooby-Doo and Scrappy-Doo (second series),ABC,1,A Fright at the Opera,7.2,31,1981-01-24,8,TV Series (segmented),Phantom of the Sewers,male,disguised,Phantom,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,France,0,NA,NA,NA,NA,0,Trespassing,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
192,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Robot Ranch,7.1,31,1981-01-24,8,TV Series (segmented),Rawhide Red,male,mechanical,Robot,object,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,0,NA,NA,NA,NA,0,Abduction,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
193,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Surprised Spies,7.1,31,1981-01-24,8,TV Series (segmented),Enemy Spy,male,disguised,Spy,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,California,0,NA,NA,NA,NA,0,Theft,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
194,Scooby-Doo and Scrappy-Doo (second series),ABC,1,The Invasion of the Scooby Snatchers,7.2,31,1981-01-31,8,TV Series (segmented),Alien,male,extraterrestrial,Alien,alien,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,Conquer,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
195,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby Dooby Guru,7.1,31,1981-01-31,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Jungle,India,1,FALSE,FALSE,Taj Mahal Gaurd,Male,1,Trespassing,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
196,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby and the Bandit,7.2,31,1981-01-31,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Desert,United States,2,FALSE,FALSE,"Bandit,Wilbur","Male,Male",2,Anger,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
197,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Nocchio,7.4,32,1981-09-19,8,TV Series (segmented),Pleasure Island Man,male,magician,Trickster,human,FALSE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,Imagination,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
198,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Lighthouse Keeper Scooby,7.4,32,1981-09-19,8,TV Series (segmented),Pirate,male,ghost,Pirate,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Island,United States,0,NA,NA,NA,NA,0,Trespassing,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
199,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's Roots,7.4,32,1981-09-19,8,TV Series (segmented),Sheet Ghost,male,ghost,Phantom,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Forest,United States,1,TRUE,FALSE,Great-Grandpa Scooby,Male,1,Mistake,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
200,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's Escape from Atlantis,7.2,30,1981-09-26,8,TV Series (segmented),Centaur,male,animal,Centaur,centaur,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Ocean,Atlantis,0,NA,NA,NA,NA,0,Trespassing,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
201,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Excalibur Scooby,7.2,30,1981-09-26,8,TV Series (segmented),"Merlin,Jasper",male,"magician,animal","Wizard,Giant","human,frog",TRUE,2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,England,0,NA,NA,NA,NA,0,Assistance,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
202,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby Saves the World,7.1,27,1981-09-26,8,TV Series (segmented),Alien,male,extraterrestrial,Alien,alien,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Space,Space,0,NA,NA,NA,NA,0,Conquer,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
203,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Dooby Goo,7.1,29,1981-10-03,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
204,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Rickshaw Scooby,7.1,29,1981-10-03,8,TV Series (segmented),Dragon,male,mythical,Dragon,dragon,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Cave,China,0,NA,NA,NA,NA,0,Trespassing,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
205,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's Luck of the Irish,7.2,30,1981-10-03,8,TV Series (segmented),Pat O'Wiley,male,mythical,Leprechaun,leprechaun,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Forest,Ireland,0,NA,NA,NA,NA,0,Trespassing,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
206,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Backstage Scooby,7.1,29,1981-10-10,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
207,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's House of Mystery,7.1,27,1981-10-10,8,TV Series (segmented),Madame Olga,female,magician,Witch,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,Experimentation,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
208,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Sweet Dreams Scooby,7.1,27,1981-10-10,8,TV Series (segmented),"Red Baron,T-Rex",male,"ancient,animal","Pilot,Dinosaur","human,dinosaur",FALSE,2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,Imagination,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
209,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Doo 2000,7.1,29,1981-10-17,8,TV Series (segmented),Toy Gorilla,male,mechanical,Toy,gorilla,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,England,0,NA,NA,NA,NA,0,Automated,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
210,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Punk Rock Scooby,7.1,29,1981-10-17,8,TV Series (segmented),Plutonian,male,extraterrestrial,Alien,hound,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,Abduction,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
211,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Canine to Five,7.4,27,1981-10-17,8,TV Series (segmented),Dr. Wolf,male,animal,Werewolf,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,1,FALSE,FALSE,Dr. Wolf,Male,1,Food,NA,NA,TRUE,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
212,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Hard Hat Scooby,7.1,27,1981-10-24,8,TV Series (segmented),Vampire Foreman,male,undead,Vampire,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,Food,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
213,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Hothouse Scooby,7.1,29,1981-10-24,8,TV Series (segmented),Carnivorous Plants,male,plant,Giant,venus fly trap,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,1,FALSE,FALSE,Gardener,Male,1,Food,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,7,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
214,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Pigskin Scooby,7.1,32,1981-10-24,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
215,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Sopwith Scooby,7.4,27,1981-10-31,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,1,FALSE,FALSE,Baron Lundwaft,Male,1,Competition,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
216,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Tenderbigfoot,7.1,32,1981-10-31,8,TV Series (segmented),Bigfoot,male,animal,Humanoid,bigfoot,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Forest,United States,0,NA,NA,NA,NA,0,Theft,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
217,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby and the Beanstalk,7.1,32,1981-10-31,8,TV Series (segmented),Giant,male,mythical,Giant,human,TRUE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,0,NA,NA,NA,NA,0,Food,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
218,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Maltese Mackerel,7.4,25,1982-09-25,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,2,FALSE,TRUE,"Big Thug,Small Thug","Male,Male",2,Theft,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
219,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Dumb Waiter Caper,7.4,23,1982-09-25,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,2,FALSE,TRUE,"Bruiser,Bugsy Burton","Male,Male",2,Theft,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
220,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Catfish Burglar Caper,7.1,24,1982-10-02,8,TV Series (segmented),Catfish Burglar,male,disguised,Masked,human,FALSE,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Ocean,United States,1,FALSE,TRUE,Mrs. Higgins,Female,1,Theft,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
221,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Movie Monster Menace,7.3,25,1982-10-02,8,TV Series (segmented),"Gargoyle,Medusa,Sea Creature,Octopus Monster,Bigfoot","male,female","possessed object,mythical,animal","Statue,Gorgon,Humanoid,Giant,Humanoid","gargoyle,human,seamonster,octopus,bigfoot",TRUE,5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,California,2,FALSE,TRUE,"Von Scareheim,Cameraman","Male,Male",2,Production,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
222,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Super Teen Shaggy,6.9,26,1982-10-09,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,0,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
223,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Basketball Bumblers,7.4,25,1982-10-09,8,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,1,FALSE,FALSE,Big Ed,Male,1,Competition,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,Casey Kasem,Don Messick
